,place_name,address,bedroom,area,price,mortage,category,date_posted
0,Dijual murah dan cepat 2 bedroom kosong taman anggrek residences,"Taman Anggrek, Jakarta Barat",2,50 m²,"Rp 1,5 Miliar",Cicilan : 10 Jutaan per bulan,category,"Alung Diperbarui sejak 05 Juni, 2023"
