,place_name,address,bedroom,area,price,mortage,category,date_posted
0,Nice Apartement Residence Lantai Tengah View City 2 BR Full Furnished Bagus Nego Sampai Jadi,,2,64 m²,"Rp 2,22 Miliar",,apartemen,"Tomy Diperbarui sejak 21 Mei, 2023"
